timestamp,question,question_num,answer,is_correct,choice
2018-04-29 01:08:39,Which of these BBQ dishes is most closely tied to Kentucky?,7,Brunswick stew,False,B
2018-04-29 01:08:39,Which of these BBQ dishes is most closely tied to Kentucky?,7,Dry ribs,False,C
2018-04-29 01:09:39,Which of these words is used to refer to more than one ferret?,8,Business,True,A
2018-04-29 01:09:39,Which of these words is used to refer to more than one ferret?,8,Punch,False,B
2018-04-29 01:09:39,Which of these words is used to refer to more than one ferret?,8,Clever,False,C
2018-04-29 01:10:14,Which cartoon character made his first TV appearance in an ad for a fruit juice?,9,Squidward Tentacles,False,A
2018-04-29 01:10:14,Which cartoon character made his first TV appearance in an ad for a fruit juice?,9,Snoopy,False,B
2018-04-29 01:10:14,Which cartoon character made his first TV appearance in an ad for a fruit juice?,9,Doug Funnie,True,C
2018-04-29 01:10:52,You are most likely to hear the Tetum language spoken in which capital city?,10,Dili,True,A
2018-04-29 01:10:52,You are most likely to hear the Tetum language spoken in which capital city?,10,Mogadishu,False,B
2018-04-29 01:10:52,You are most likely to hear the Tetum language spoken in which capital city?,10,La Paz,False,C
2018-04-29 01:11:30,The New York Daily Advertiser was a newspaper famous for publishing what?,11,First US coupons,False,A
2018-04-29 01:11:30,The New York Daily Advertiser was a newspaper famous for publishing what?,11,Federalist Papers,True,B
2018-04-29 01:11:30,The New York Daily Advertiser was a newspaper famous for publishing what?,11,Classifieds,False,C
2018-04-29 01:12:42,The final words of which famous poem are written in the Sanskrit language?,12,Ozymandias,False,A
2018-04-29 01:12:42,The final words of which famous poem are written in the Sanskrit language?,12,The New Colossus,False,B
2018-04-29 01:12:42,The final words of which famous poem are written in the Sanskrit language?,12,The Waste Land,True,C
2018-04-30 01:04:55,Which of these is NOT a common type of underwear?,1,Bee beard,True,A
2018-04-30 01:04:55,Which of these is NOT a common type of underwear?,1,Briefs,False,B
2018-04-30 01:04:55,Which of these is NOT a common type of underwear?,1,Boxers,False,C
2018-04-30 01:05:36,A person who can’t decide something is said to be “sitting on the” what?,2,Blockchain,False,A
2018-04-30 01:05:36,A person who can’t decide something is said to be “sitting on the” what?,2,Dock of the bay,False,B
2018-04-30 01:05:36,A person who can’t decide something is said to be “sitting on the” what?,2,Fence,True,C
2018-04-30 01:06:07,"When referring to the rodent, which of these is the correct plural form of “mouse”?",3,Mouses,False,A
2018-04-30 01:06:07,"When referring to the rodent, which of these is the correct plural form of “mouse”?",3,Octopi,False,B
2018-04-30 01:06:07,"When referring to the rodent, which of these is the correct plural form of “mouse”?",3,Mice,True,C
2018-04-30 01:07:01,What does the “A” in the biological acronym “DNA” stand for?,4,Ardent,False,A
2018-04-30 01:07:01,What does the “A” in the biological acronym “DNA” stand for?,4,Acid,True,B
2018-04-30 01:07:01,What does the “A” in the biological acronym “DNA” stand for?,4,Adenine,False,C
2018-04-30 01:07:33,What is the capital of the North Star State?,5,Austin,False,A
2018-04-30 01:07:33,What is the capital of the North Star State?,5,Juneau,False,B
2018-04-30 01:07:33,What is the capital of the North Star State?,5,Saint Paul,True,C
2018-04-30 01:08:16,Which of these investments takes longest to mature?,6,T-bonds,True,A
2018-04-30 01:08:16,Which of these investments takes longest to mature?,6,T-notes,False,B
2018-04-30 01:08:16,Which of these investments takes longest to mature?,6,T-bills,False,C
2018-04-30 01:08:58,The mnemonic “King Henry Doesn’t Usually Drink Chocolate Milk” is used to remember what?,7,Moons of Saturn,False,A
2018-04-30 01:08:58,The mnemonic “King Henry Doesn’t Usually Drink Chocolate Milk” is used to remember what?,7,Nobl… https://t.co/S1X782KDlr,False,B
2018-04-30 01:09:34,Which of these states is home to the tallest structure in the Western Hemisphere?,8,Washington,False,A
2018-04-30 01:09:34,Which of these states is home to the tallest structure in the Western Hemisphere?,8,New York,False,B
2018-04-30 01:09:34,Which of these states is home to the tallest structure in the Western Hemisphere?,8,North Dakota,True,C
2018-04-30 01:10:30,Which of these is an anagram of “twelve plus one”?,9,Eleven plus two,True,A
2018-04-30 01:10:30,Which of these is an anagram of “twelve plus one”?,9,Twenty-one elves,False,B
2018-04-30 01:10:30,Which of these is an anagram of “twelve plus one”?,9,Twelve one-ups,False,C
2018-04-30 01:11:11,Guns N’ Roses once wrote a song with the same title as what author's most famous work?,10,JD Salinger,True,A
2018-04-30 01:11:11,Guns N’ Roses once wrote a song with the same title as what author's most famous work?,10,F. Scott… https://t.co/5oPgBnMsLA,False,B
2018-04-30 01:12:04,Which of the following cities is NOT home to an inaugural NHL team?,11,Pittsburgh,True,A
2018-04-30 01:12:04,Which of the following cities is NOT home to an inaugural NHL team?,11,Chicago,False,B
2018-04-30 01:12:04,Which of the following cities is NOT home to an inaugural NHL team?,11,Detroit,False,C
2018-04-30 01:12:38,Whose Twitter handle comes first in alphabetical order?,12,Ellen DeGeneres,False,A
2018-04-30 01:12:38,Whose Twitter handle comes first in alphabetical order?,12,Neil Patrick Harris,True,B
2018-04-30 01:12:38,Whose Twitter handle comes first in alphabetical order?,12,LeBron James,False,C
2018-04-30 01:13:44,Which of these is a character from the 1980s cartoon series titled “Ghostbusters”?,13,Slimer,False,A
2018-04-30 01:13:44,Which of these is a character from the 1980s cartoon series titled “Ghostbusters”?,13,Ray Stantz,False,B
2018-04-30 01:13:44,Which of these is a character from the 1980s cartoon series titled “Ghostbusters”?,13,Eddie Spenser Jr.,True,C
2018-04-30 01:14:23,Which nation’s flag features a simple geometric form meant to resemble the nation’s shape?,14,Bosnia and Herzegovina,True,A
2018-04-30 01:14:23,Which nation’s flag features a simple geometric form meant to resemble the nation’s shape?,14,Nepal,False,B
2018-04-30 01:14:23,Which nation’s flag features a simple geometric form meant to resemble the nation’s shape?,14,Argentina,False,C
2018-04-30 01:15:33,The last lines spoken by Shakespeare’s Romeo and Othello both include what word?,15,Sleep,False,A
2018-04-30 01:15:33,The last lines spoken by Shakespeare’s Romeo and Othello both include what word?,15,Kiss,True,B
2018-04-30 01:15:33,The last lines spoken by Shakespeare’s Romeo and Othello both include what word?,15,Heart,False,C
2018-04-30 19:04:43,Which of these is a common office supply?,1,Clown shoes,False,A
2018-04-30 19:04:43,Which of these is a common office supply?,1,Paper clips,True,B
2018-04-30 19:04:43,Which of these is a common office supply?,1,Heated asphalt,False,C
2018-04-30 19:05:25,Which of these is the name of the ship that famously brought the Pilgrims to America?,2,Pacific Princess,False,A
2018-04-30 19:05:25,Which of these is the name of the ship that famously brought the Pilgrims to America?,2,SS Minnow,False,B
2018-04-30 19:05:25,Which of these is the name of the ship that famously brought the Pilgrims to America?,2,Mayflower,True,C
2018-04-30 19:05:49,Which of these states lies farthest west?,3,New Mexico,True,A
2018-04-30 19:05:49,Which of these states lies farthest west?,3,North Carolina,False,B
2018-04-30 19:05:49,Which of these states lies farthest west?,3,New Jersey,False,C
2018-04-30 19:06:18,Which of these people was president of the US during the Civil War?,4,Abraham Lincoln,True,A
2018-04-30 19:06:18,Which of these people was president of the US during the Civil War?,4,Andrew Jackson,False,B
2018-04-30 19:06:18,Which of these people was president of the US during the Civil War?,4,Ulysses S. Grant,False,C
2018-04-30 19:06:54,What would you directly learn to do from the Chicago Manual of Style?,5,Punctuate a sentence,True,A
2018-04-30 19:06:54,What would you directly learn to do from the Chicago Manual of Style?,5,Kern a font,False,B
2018-04-30 19:06:54,What would you directly learn to do from the Chicago Manual of Style?,5,Accessorize a dress,False,C
2018-04-30 19:07:25,Which sport does NOT have a US Open?,6,Tennis,False,A
2018-04-30 19:07:25,Which sport does NOT have a US Open?,6,Golf,False,B
2018-04-30 19:07:25,Which sport does NOT have a US Open?,6,Handball,True,C
2018-04-30 19:07:55,"What is the name of the treat that plays a key role in “The Lion, the Witch and the Wardrobe”?",7,Turkish delight… https://t.co/u3cvhSkTbS,True,A
2018-04-30 19:08:30,A “rack-and-pinion” assembly relies on what mechanical concept?,8,Hydraulics,False,A
2018-04-30 19:08:30,A “rack-and-pinion” assembly relies on what mechanical concept?,8,Gears,True,B
2018-04-30 19:08:30,A “rack-and-pinion” assembly relies on what mechanical concept?,8,Springs,False,C
2018-04-30 19:09:06,Which of these is both a body part and the phonetic pronunciation of a letter in the Hebrew alphabet?,9,Gimel,False,A
2018-04-30 19:09:06,Which of these is both a body part and the phonetic pronunciation of a letter in the Hebrew alphabet?,9,Heel,False,B
2018-04-30 19:09:06,Which of these is both a body part and the phonetic pronunciation of a letter in the Hebrew alphabet?,9,Shin,True,C
2018-04-30 19:09:45,What classic video game was partly designed by founders of Apple Computer?,10,Defender,False,A
2018-04-30 19:09:45,What classic video game was partly designed by founders of Apple Computer?,10,Asteroids,False,B
2018-04-30 19:09:45,What classic video game was partly designed by founders of Apple Computer?,10,Breakout,True,C
2018-04-30 19:10:29,Which city is NOT a terminus of the Panama Canal?,11,Colón,False,A
2018-04-30 19:10:29,Which city is NOT a terminus of the Panama Canal?,11,Panama City,False,B
2018-04-30 19:10:29,Which city is NOT a terminus of the Panama Canal?,11,La Chorrera,True,C
2018-04-30 19:11:33,The element named from the Latin for “flint” is typically used to make what?,12,Explosives,False,A
2018-04-30 19:11:33,The element named from the Latin for “flint” is typically used to make what?,12,Computer chips,True,B
2018-04-30 19:11:33,The element named from the Latin for “flint” is typically used to make what?,12,Electrical wire,False,C
2018-05-01 01:03:59,"If your clothes catch fire, you are supposed to stop, drop, and what?",1,Think,False,A
2018-05-01 01:03:59,"If your clothes catch fire, you are supposed to stop, drop, and what?",1,Roll,True,B
2018-05-01 01:03:59,"If your clothes catch fire, you are supposed to stop, drop, and what?",1,Freak,False,C
2018-05-01 01:04:34,What term refers to diving headfirst into a pool with arms wide open at the start?,2,Pig dive,False,A
2018-05-01 01:04:34,What term refers to diving headfirst into a pool with arms wide open at the start?,2,Swan dive,True,B
2018-05-01 01:04:34,What term refers to diving headfirst into a pool with arms wide open at the start?,2,Moose dive,False,C
2018-05-01 01:05:19,What was the name of the wrestling giant who starred in “The Princess Bride”?,3,Gerry,False,A
2018-05-01 01:05:19,What was the name of the wrestling giant who starred in “The Princess Bride”?,3,Mitch,False,B
2018-05-01 01:05:19,What was the name of the wrestling giant who starred in “The Princess Bride”?,3,André,True,C
2018-05-01 01:05:49,Which of these words has won Oxford Dictionaries Word of the Year?,4,Hundo,False,A
2018-05-01 01:05:49,Which of these words has won Oxford Dictionaries Word of the Year?,4,Unfriend,True,B
2018-05-01 01:05:49,Which of these words has won Oxford Dictionaries Word of the Year?,4,Yassss,False,C
2018-05-01 01:06:32,Another way to express the number 1000 is to write “ten to the” what?,5,Thousandth power,False,A
2018-05-01 01:06:32,Another way to express the number 1000 is to write “ten to the” what?,5,Tenth power,False,B
2018-05-01 01:06:32,Another way to express the number 1000 is to write “ten to the” what?,5,Third power,True,C
2018-05-01 01:07:26,In which of these terms does the initial refer to the name of an emperor?,6,W-2,False,A
2018-05-01 01:07:26,In which of these terms does the initial refer to the name of an emperor?,6,C-Section,True,B
2018-05-01 01:07:26,In which of these terms does the initial refer to the name of an emperor?,6,Q Rating,False,C
2018-05-01 01:08:04,What European mountain range is named for its visibility to incoming American ships?,7,Pecos Bill,False,A
2018-05-01 01:08:04,What European mountain range is named for its visibility to incoming American ships?,7,Picos de Europa,True,B
2018-05-01 01:08:04,What European mountain range is named for its visibility to incoming American ships?,7,Pico de Gallo,False,C
2018-05-01 01:08:42,Which of these words can describe both a hat and a type of sleeve?,8,Cap,True,A
2018-05-01 01:08:42,Which of these words can describe both a hat and a type of sleeve?,8,Tam,False,B
2018-05-01 01:08:42,Which of these words can describe both a hat and a type of sleeve?,8,Bowler,False,C
2018-05-01 01:09:25,From where did the Titanic originally set sail?,9,United States,False,A
2018-05-01 01:09:25,From where did the Titanic originally set sail?,9,England,False,B
2018-05-01 01:09:25,From where did the Titanic originally set sail?,9,Northern Ireland,True,C
2018-05-01 01:10:11,Which of these video game companies first made playing cards?,10,Nintendo,True,A
2018-05-01 01:10:11,Which of these video game companies first made playing cards?,10,Atari,False,B
2018-05-01 01:10:11,Which of these video game companies first made playing cards?,10,Sega,False,C
2018-05-01 01:10:43,Which of these is actually in the country of Scotland?,11,County of Scotland,False,A
2018-05-01 01:10:43,Which of these is actually in the country of Scotland?,11,Scotland Yard,False,B
2018-05-01 01:10:43,Which of these is actually in the country of Scotland?,11,"Skye, Scotland",True,C
2018-05-01 01:11:47,"Though they all ended quickly, which of these late-night hosts had the shortest run?",12,Magic Johnson,False,A
2018-05-01 01:11:47,"Though they all ended quickly, which of these late-night hosts had the shortest run?",12,Pat Sajak,False,B
2018-05-01 01:11:47,"Though they all ended quickly, which of these late-night hosts had the shortest run?",12,Chevy Chase,True,C
2018-05-01 19:03:34,What color are most official New York taxicabs?,1,Yellow,True,A
2018-05-01 19:03:34,What color are most official New York taxicabs?,1,Rainbow,False,B
2018-05-01 19:03:34,What color are most official New York taxicabs?,1,Red / White / Blue,False,C
2018-05-01 19:04:08,The word “flauta” literally translates to what in English?,2,Flimsy taco,False,A
2018-05-01 19:04:08,The word “flauta” literally translates to what in English?,2,Flute,True,B
2018-05-01 19:04:08,The word “flauta” literally translates to what in English?,2,Flux capacitor,False,C
2018-05-01 19:04:48,What “butler” lent his name to a popular 1990s search engine?,3,Mr. Belvedere,False,A
2018-05-01 19:04:48,What “butler” lent his name to a popular 1990s search engine?,3,Jeeves,True,B
2018-05-01 19:04:48,What “butler” lent his name to a popular 1990s search engine?,3,Malcolm,False,C
2018-05-01 19:05:24,Which of these animated movies featured the song “A Whole New World”?,4,Aladdin,True,A
2018-05-01 19:05:24,Which of these animated movies featured the song “A Whole New World”?,4,Toy Story,False,B
2018-05-01 19:05:24,Which of these animated movies featured the song “A Whole New World”?,4,An American Tail,False,C
2018-05-01 19:05:59,What judge oversaw the 1994-95 trial of OJ Simpson?,5,Lance Ito,True,A
2018-05-01 19:05:59,What judge oversaw the 1994-95 trial of OJ Simpson?,5,Joe Brown,False,B
2018-05-01 19:05:59,What judge oversaw the 1994-95 trial of OJ Simpson?,5,Mills Lane,False,C
2018-05-01 19:06:37,Which of these fabrics is most closely associated with picnics?,6,Tulle,False,A
2018-05-01 19:06:37,Which of these fabrics is most closely associated with picnics?,6,Gingham,True,B
2018-05-01 19:06:37,Which of these fabrics is most closely associated with picnics?,6,Seersucker,False,C
2018-05-01 19:07:15,Eliza Schuyler Hamilton helped raise money to build what DC landmark?,7,Jefferson Memorial,False,A
2018-05-01 19:07:15,Eliza Schuyler Hamilton helped raise money to build what DC landmark?,7,Washington Monument,True,B
2018-05-01 19:07:15,Eliza Schuyler Hamilton helped raise money to build what DC landmark?,7,Ford’s Theater,False,C
2018-05-01 19:07:54,Which of these cities’ NBA teams has a bird as a mascot?,8,Memphis,False,A
2018-05-01 19:07:54,Which of these cities’ NBA teams has a bird as a mascot?,8,New Orleans,True,B
2018-05-01 19:07:54,Which of these cities’ NBA teams has a bird as a mascot?,8,Charlotte,False,C
2018-05-01 19:08:38,"In publishing, what is typically found next to “verso”?",9,Bolus,False,A
2018-05-01 19:08:38,"In publishing, what is typically found next to “verso”?",9,Menta,False,B
2018-05-01 19:08:38,"In publishing, what is typically found next to “verso”?",9,Recto,True,C
2018-05-01 19:09:12,Which of these dogs is thought to NOT get its name from its color?,10,Chocolate Lab,False,A
2018-05-01 19:09:12,Which of these dogs is thought to NOT get its name from its color?,10,Golden Retriever,False,B
2018-05-01 19:09:12,Which of these dogs is thought to NOT get its name from its color?,10,Greyhound,True,C
2018-05-01 19:09:57,The two sides of the Great Wall of China face China and what?,11,Russia,False,A
2018-05-01 19:09:57,The two sides of the Great Wall of China face China and what?,11,Mongolia,False,B
2018-05-01 19:09:57,The two sides of the Great Wall of China face China and what?,11,China,True,C
2018-05-01 19:11:24,The actor behind which “Fresh Prince” character also had a long career voicing cartoon villains?,12,Carlton,False,A
2018-05-01 19:11:24,The actor behind which “Fresh Prince” character also had a long career voicing cartoon villains?,12,Philip,True,B
2018-05-01 19:11:24,The actor behind which “Fresh Prince” character also had a long career voicing cartoon villains?,12,Geoffrey,False,C
2018-05-02 01:03:55,Michael Jackson was known as the King of what?,1,Breakfast,False,A
2018-05-02 01:03:55,Michael Jackson was known as the King of what?,1,Pop,True,B
2018-05-02 01:03:55,Michael Jackson was known as the King of what?,1,Bahrain,False,C
2018-05-02 01:04:28,"According to old superstition, in order to avoid a jinx you should knock on what?",2,Wood,True,A
2018-05-02 01:04:28,"According to old superstition, in order to avoid a jinx you should knock on what?",2,Your neighbor’s window,False,B
2018-05-02 01:04:28,"According to old superstition, in order to avoid a jinx you should knock on what?",2,The Mona Lisa,False,C
2018-05-02 01:05:14,What is the name of the imaginary line at zero degrees latitude?,3,Prime Meridian,False,A
2018-05-02 01:05:14,What is the name of the imaginary line at zero degrees latitude?,3,Equator,True,B
2018-05-02 01:05:14,What is the name of the imaginary line at zero degrees latitude?,3,Tropic of Capricorn,False,C
2018-05-02 01:05:52,The arrow next to the gas gauge on a car dashboard is designed to point to what?,4,Oil gauge,False,A
2018-05-02 01:05:52,The arrow next to the gas gauge on a car dashboard is designed to point to what?,4,Filler cap,True,B
2018-05-02 01:05:52,The arrow next to the gas gauge on a car dashboard is designed to point to what?,4,Trunk,False,C
2018-05-02 01:06:36,Frenchman Fernand Lamaze came up with a popular technique for what?,5,Childbirth,True,A
2018-05-02 01:06:36,Frenchman Fernand Lamaze came up with a popular technique for what?,5,Serving a tennis ball,False,B
2018-05-02 01:06:36,Frenchman Fernand Lamaze came up with a popular technique for what?,5,Frying potatoes,False,C
2018-05-02 01:07:15,"If you filed an extension on your individual US tax return this year, when is your new deadline?",6,October 15,True,A
2018-05-02 01:07:15,"If you filed an extension on your individual US tax return this year, when is your new deadline?",6,August 15,False,B
2018-05-02 01:07:15,"If you filed an extension on your individual US tax return this year, when is your new deadline?",6,June 15,False,C
2018-05-02 01:07:59,Which of these phrases has NOT been the title of a James Bond film?,7,Tomorrow Is Not Enough,True,A
2018-05-02 01:07:59,Which of these phrases has NOT been the title of a James Bond film?,7,Live and Let Die,False,B
2018-05-02 01:07:59,Which of these phrases has NOT been the title of a James Bond film?,7,For Your Eyes Only,False,C
2018-05-02 01:08:37,Which of these nations shares a border with Italy?,8,Serbia,False,A
2018-05-02 01:08:37,Which of these nations shares a border with Italy?,8,Slovakia,False,B
2018-05-02 01:08:37,Which of these nations shares a border with Italy?,8,Slovenia,True,C
2018-05-02 01:09:20,What classic cartoon character’s catchphrase refers to a dish of corn and lima beans?,9,Sylvester the Cat,True,A
2018-05-02 01:09:20,What classic cartoon character’s catchphrase refers to a dish of corn and lima beans?,9,Popeye,False,B
2018-05-02 01:09:20,What classic cartoon character’s catchphrase refers to a dish of corn and lima beans?,9,Mighty Mouse,False,C
2018-05-02 01:10:02,Which of these prizes did author Annie Proulx NOT earn for “Brokeback Mountain”?,10,Pulitzer,True,A
2018-05-02 01:10:02,Which of these prizes did author Annie Proulx NOT earn for “Brokeback Mountain”?,10,National Magazine Award,False,B
2018-05-02 01:10:02,Which of these prizes did author Annie Proulx NOT earn for “Brokeback Mountain”?,10,O. Henry,False,C
2018-05-02 01:10:41,The 1980 US hockey team won the gold medal by defeating which country in the final game?,11,Finland,True,A
2018-05-02 01:10:41,The 1980 US hockey team won the gold medal by defeating which country in the final game?,11,Canada,False,B
2018-05-02 01:10:41,The 1980 US hockey team won the gold medal by defeating which country in the final game?,11,Soviet Union,False,C
2018-05-02 01:12:01,"The phrase “always a bridesmaid, never a bride” was popularized by an ad campaign for what?",12,Detergent,False,A
2018-05-02 01:12:01,"The phrase “always a bridesmaid, never a bride” was popularized by an ad campaign for what?",12,Lingerie,False,B
2018-05-02 01:12:01,"The phrase “always a bridesmaid, never a bride” was popularized by an ad campaign for what?",12,Mouthwash,True,C
2018-05-02 19:03:47,Which of these body parts is also a common part of a chair?,1,Spleen,False,A
2018-05-02 19:03:47,Which of these body parts is also a common part of a chair?,1,Leg,True,B
2018-05-02 19:03:47,Which of these body parts is also a common part of a chair?,1,Uvula,False,C
2018-05-02 19:04:18,A dinner combining seafood and red meat is called “surf and” what?,2,Smurf,False,A
2018-05-02 19:04:18,A dinner combining seafood and red meat is called “surf and” what?,2,Turf,True,B
2018-05-02 19:04:18,A dinner combining seafood and red meat is called “surf and” what?,2,Nerf,False,C
2018-05-02 19:05:00,Which of these titles typically wields the most power at a corporation?,3,CIO,False,A
2018-05-02 19:05:00,Which of these titles typically wields the most power at a corporation?,3,CFO,False,B
2018-05-02 19:05:00,Which of these titles typically wields the most power at a corporation?,3,CEO,True,C
2018-05-02 19:05:37,Which of these species is the closest relative of the llama?,4,Hamster,False,A
2018-05-02 19:05:37,Which of these species is the closest relative of the llama?,4,Alpaca,True,B
2018-05-02 19:05:37,Which of these species is the closest relative of the llama?,4,Rhinoceros,False,C
2018-05-02 19:06:12,What fruit is also sometimes known as a “fuzzless peach”?,5,Orange,False,A
2018-05-02 19:06:12,What fruit is also sometimes known as a “fuzzless peach”?,5,Nectarine,True,B
2018-05-02 19:06:12,What fruit is also sometimes known as a “fuzzless peach”?,5,Pomegranate,False,C
2018-05-02 19:06:49,"Despite his name, which of these musicians is actually from Morocco?",6,French Montana,True,A
2018-05-02 19:06:49,"Despite his name, which of these musicians is actually from Morocco?",6,Flo Rida,False,B
2018-05-02 19:06:49,"Despite his name, which of these musicians is actually from Morocco?",6,Bruno Mars,False,C
2018-05-02 19:07:32,“Association football” is the British term for a sport typically known as what in the US?,7,Football,False,A
2018-05-02 19:07:32,“Association football” is the British term for a sport typically known as what in the US?,7,Rugby,False,B
2018-05-02 19:07:32,“Association football” is the British term for a sport typically known as what in the US?,7,Soccer,True,C
2018-05-02 19:08:10,"Of the US presidents born in the 20th century, who held office first?",8,Dwight D. Eisenhower,False,A
2018-05-02 19:08:10,"Of the US presidents born in the 20th century, who held office first?",8,John F. Kennedy,True,B
2018-05-02 19:08:10,"Of the US presidents born in the 20th century, who held office first?",8,Lyndon B. Johnson,False,C
2018-05-02 19:09:06,What long-running science fiction franchise began aboard the spacecraft Nostromo?,9,Star Trek,False,A
2018-05-02 19:09:06,What long-running science fiction franchise began aboard the spacecraft Nostromo?,9,Alien,True,B
2018-05-02 19:09:06,What long-running science fiction franchise began aboard the spacecraft Nostromo?,9,Planet of the Apes,False,C
2018-05-02 19:09:58,Which of these US states has the most official state songs?,10,West Virginia,False,A
2018-05-02 19:09:58,Which of these US states has the most official state songs?,10,Tennessee,True,B
2018-05-02 19:09:58,Which of these US states has the most official state songs?,10,Texas,False,C
2018-05-02 19:10:50,About how long does light from our Sun take to reach Earth?,11,8.3 minutes,True,A
2018-05-02 19:10:50,About how long does light from our Sun take to reach Earth?,11,3.8 minutes,False,B
2018-05-02 19:10:50,About how long does light from our Sun take to reach Earth?,11,38 seconds,False,C
2018-05-02 19:11:43,A direct flight from Bishkek to Ashgabat will nearly pass over which country’s capital?,12,Uzbekistan,True,A
2018-05-02 19:11:43,A direct flight from Bishkek to Ashgabat will nearly pass over which country’s capital?,12,Kazakhstan,False,B
2018-05-02 19:11:43,A direct flight from Bishkek to Ashgabat will nearly pass over which country’s capital?,12,Afghanistan,False,C
2018-05-03 01:03:54,Which of these is an important ingredient in making coffee?,1,Bike chain lubricant,False,A
2018-05-03 01:03:54,Which of these is an important ingredient in making coffee?,1,Hot water,True,B
2018-05-03 01:03:54,Which of these is an important ingredient in making coffee?,1,Brown mustard,False,C
2018-05-03 01:04:33,Which of these names is also a term that refers to a male deer?,2,Gary,False,A
2018-05-03 01:04:33,Which of these names is also a term that refers to a male deer?,2,Buck,True,B
2018-05-03 01:04:33,Which of these names is also a term that refers to a male deer?,2,Alfredo,False,C
2018-05-03 01:05:09,Which of these roots is often used to make naturally flavored root beer?,3,Ginseng,False,A
2018-05-03 01:05:09,Which of these roots is often used to make naturally flavored root beer?,3,Sarsaparilla,True,B
2018-05-03 01:05:09,Which of these roots is often used to make naturally flavored root beer?,3,Cassava,False,C
2018-05-03 01:05:41,"In Richard Connell’s famous short story “The Most Dangerous Game,” what is being hunted?",4,Whale,False,A
2018-05-03 01:05:41,"In Richard Connell’s famous short story “The Most Dangerous Game,” what is being hunted?",4,Man,True,B
2018-05-03 01:05:41,"In Richard Connell’s famous short story “The Most Dangerous Game,” what is being hunted?",4,Hound,False,C
2018-05-03 01:06:14,What is the name of the robot that has spent more than 10 Earth years exploring Mars?,5,Spirit,False,A
2018-05-03 01:06:14,What is the name of the robot that has spent more than 10 Earth years exploring Mars?,5,Pathfinder,False,B
2018-05-03 01:06:14,What is the name of the robot that has spent more than 10 Earth years exploring Mars?,5,Opportunity,True,C
2018-05-03 01:06:59,In what holy location would you find the Dome of the Rock?,6,Mount Sinai,False,A
2018-05-03 01:06:59,In what holy location would you find the Dome of the Rock?,6,Temple Mount,True,B
2018-05-03 01:06:59,In what holy location would you find the Dome of the Rock?,6,Mount of Olives,False,C
2018-05-03 01:07:31,What is the real name of the co-founder of Cash Money Records?,7,Dwayne Carter,False,A
2018-05-03 01:07:31,What is the real name of the co-founder of Cash Money Records?,7,Sean Combs,False,B
2018-05-03 01:07:31,What is the real name of the co-founder of Cash Money Records?,7,Bryan Williams,True,C
2018-05-03 01:08:21,What US senator had a cameo in the comedy “Wedding Crashers”?,8,Joe Lieberman,False,A
2018-05-03 01:08:21,What US senator had a cameo in the comedy “Wedding Crashers”?,8,John McCain,True,B
2018-05-03 01:08:21,What US senator had a cameo in the comedy “Wedding Crashers”?,8,Patrick Leahy,False,C
2018-05-03 01:08:56,The current capital city of which country was NOT its capital in 1990?,9,Nigeria,True,A
2018-05-03 01:08:56,The current capital city of which country was NOT its capital in 1990?,9,Côte d’Ivoire,False,B
2018-05-03 01:08:56,The current capital city of which country was NOT its capital in 1990?,9,Burkina Faso,False,C
2018-05-03 01:09:30,"As portrayed in “The King’s Speech,” which king quit and left his stammering brother to take the throne?",10,Edward… https://t.co/9DRa19eJEo,False,A
2018-05-03 01:10:05,"Taylor Swift reportedly wrote ""Bad Blood"" about Katy Perry after a conflict over what?",11,Backup dancers,True,A
2018-05-03 01:10:05,"Taylor Swift reportedly wrote ""Bad Blood"" about Katy Perry after a conflict over what?",11,Award… https://t.co/H6ro3iH6gj,False,B
2018-05-03 01:11:01,"In the 1920s, a man notoriously pushed what to the top of Pikes Peak using only his nose?",12,Gumball,False,A
2018-05-03 01:11:01,"In the 1920s, a man notoriously pushed what to the top of Pikes Peak using only his nose?",12,Peanut,True,B
2018-05-03 01:11:01,"In the 1920s, a man notoriously pushed what to the top of Pikes Peak using only his nose?",12,FDR campaign button,False,C
2018-05-03 19:03:49,What structure did King Kong famously climb?,1,Mount Everest,False,A
2018-05-03 19:03:49,What structure did King Kong famously climb?,1,Empire State Building,True,B
2018-05-03 19:03:49,What structure did King Kong famously climb?,1,Hogwarts,False,C
2018-05-03 19:04:20,"What cartoon character repeatedly perishes on “South Park,” only to return every time?",2,Darkwing Duck,False,A
2018-05-03 19:04:20,"What cartoon character repeatedly perishes on “South Park,” only to return every time?",2,Jon Snow,False,B
2018-05-03 19:04:20,"What cartoon character repeatedly perishes on “South Park,” only to return every time?",2,Kenny,True,C
2018-05-03 19:04:54,"If a British person asks to use your “lorry,” what do they want to use?",3,Skateboard,False,A
2018-05-03 19:04:54,"If a British person asks to use your “lorry,” what do they want to use?",3,Truck,True,B
2018-05-03 19:04:54,"If a British person asks to use your “lorry,” what do they want to use?",3,Bathroom,False,C
2018-05-03 19:05:42,What animal’s kid is literally called a “kid”?,4,Sheep,False,A
2018-05-03 19:05:42,What animal’s kid is literally called a “kid”?,4,Kangaroo,False,B
2018-05-03 19:05:42,What animal’s kid is literally called a “kid”?,4,Goat,True,C
2018-05-03 19:06:18,What is NOT one of Pittsburgh’s “Three Rivers”?,5,Ohio,False,A
2018-05-03 19:06:18,What is NOT one of Pittsburgh’s “Three Rivers”?,5,Beaver,True,B
